Frame,X,Y
1363,362.0,548.0
1364,364.0,550.0
1365,364.0,550.0
1366,364.0,552.0
1367,366.0,552.0
1368,366.0,552.0
1369,366.0,554.0
1370,366.0,554.0
1371,368.0,554.0
1372,368.0,554.0
1373,368.0,556.0
1374,368.0,556.0
1375,368.0,556.0
1376,368.0,556.0
1377,368.0,556.0
1378,368.0,556.0
1379,368.0,556.0
1380,368.0,556.0
1381,368.0,556.0
1382,368.0,556.0
1383,368.0,556.0
1384,368.0,556.0
1385,368.0,556.0
1386,368.0,554.0
1387,366.0,554.0
1388,366.0,554.0
1389,366.0,552.0
1390,366.0,552.0
1391,364.0,552.0
1392,364.0,552.0
1393,364.0,550.0
1394,364.0,550.0
1395,362.0,548.0
1396,362.0,548.0
1397,362.0,546.0
1398,360.0,546.0
1399,360.0,544.0
1400,358.0,544.0
1401,358.0,542.0
1402,356.0,540.0
1403,356.0,540.0
1404,354.0,538.0
1405,354.0,536.0
1406,352.0,536.0
1407,352.0,534.0
1408,350.0,532.0
1409,350.0,530.0
1410,348.0,530.0
1411,346.0,528.0
1412,346.0,526.0
1413,344.0,524.0
1414,344.0,522.0
1415,342.0,520.0
1416,342.0,518.0
1417,340.0,518.0
1418,338.0,516.0
1419,338.0,514.0
1420,336.0,512.0
1421,334.0,510.0
1422,334.0,508.0
1423,332.0,506.0
1424,330.0,504.0
1425,330.0,502.0
1426,328.0,502.0
1427,328.0,500.0
1428,326.0,498.0
1429,324.0,496.0
1430,324.0,494.0
1431,322.0,492.0
1432,320.0,492.0
1433,320.0,490.0
1434,318.0,488.0
1435,318.0,486.0
1436,316.0,484.0
1437,316.0,484.0
1438,314.0,482.0
1439,312.0,480.0
1440,312.0,478.0
1441,310.0,478.0
1442,310.0,476.0
1443,308.0,474.0
1444,308.0,474.0
1445,308.0,472.0
1446,306.0,472.0
1447,306.0,470.0
1448,304.0,470.0
1449,304.0,468.0
1450,304.0,466.0
1451,302.0,466.0
1452,302.0,466.0
1453,302.0,464.0
1454,300.0,464.0
1455,300.0,462.0
1456,300.0,462.0
1457,300.0,462.0
1458,300.0,462.0
1459,298.0,460.0
1460,298.0,460.0
1461,298.0,460.0
1462,298.0,460.0
1463,298.0,460.0
1464,298.0,458.0
1465,298.0,458.0
1466,298.0,458.0
1467,298.0,458.0
1468,298.0,460.0
1469,298.0,460.0
1470,298.0,460.0
1471,298.0,460.0
1472,298.0,460.0
1473,298.0,460.0
1474,300.0,460.0
1475,300.0,462.0
1476,300.0,462.0
1477,300.0,462.0
1478,302.0,464.0
1479,302.0,464.0
1480,302.0,466.0
1481,302.0,466.0
1482,304.0,466.0
1483,304.0,468.0
1484,304.0,468.0
1485,306.0,470.0
1486,306.0,472.0
1487,308.0,472.0
1488,308.0,474.0
1489,310.0,474.0
1490,310.0,476.0
1491,312.0,478.0
1492,312.0,480.0
1493,314.0,480.0
1494,314.0,482.0
1495,316.0,484.0
1496,318.0,486.0
1497,318.0,486.0
1498,320.0,488.0
1499,320.0,490.0
1500,322.0,492.0
1501,322.0,492.0
1502,324.0,494.0
1503,326.0,496.0
1504,326.0,498.0
1505,328.0,500.0
1506,328.0,502.0
1507,330.0,504.0
1508,330.0,506.0
1509,332.0,506.0
1510,334.0,508.0
1511,336.0,510.0
1512,336.0,512.0
1513,338.0,514.0
1514,338.0,516.0
1515,340.0,518.0
1516,342.0,518.0
1517,342.0,520.0
1518,344.0,522.0
1519,346.0,524.0
1520,346.0,526.0
1521,348.0,528.0
1522,348.0,528.0
1523,350.0,530.0
1524,350.0,532.0
1525,352.0,534.0
1526,354.0,534.0
1527,354.0,536.0
1528,356.0,538.0
1529,356.0,538.0
1530,358.0,540.0
1531,358.0,542.0
1532,358.0,544.0
1533,360.0,544.0
1534,360.0,546.0
1535,362.0,546.0
1536,362.0,546.0
1537,362.0,548.0
1538,364.0,548.0
1539,364.0,550.0
1540,364.0,550.0
1541,366.0,552.0
1542,366.0,552.0
1543,366.0,552.0
1544,366.0,554.0
1545,366.0,554.0
1546,368.0,554.0
1547,368.0,554.0
1548,368.0,556.0
1549,368.0,556.0
1550,368.0,556.0
1551,368.0,556.0
1552,368.0,556.0
1553,368.0,556.0
1554,368.0,556.0
1555,368.0,556.0
1556,368.0,556.0
1557,368.0,556.0
1558,368.0,556.0
1559,368.0,554.0
1560,368.0,554.0
1561,366.0,554.0
1562,366.0,554.0
1563,366.0,554.0
1564,366.0,552.0
1565,364.0,552.0
1566,364.0,550.0
1567,364.0,550.0
1568,362.0,550.0
1569,362.0,548.0
1570,362.0,546.0
1571,360.0,546.0
1572,360.0,544.0
1573,360.0,544.0
1574,358.0,542.0
1575,358.0,542.0
1576,356.0,540.0
1577,356.0,538.0
1578,354.0,538.0
1579,354.0,536.0
1580,352.0,534.0
1581,352.0,534.0
1582,350.0,532.0
1583,350.0,530.0
1584,348.0,528.0
1585,348.0,526.0
1586,346.0,526.0
1587,344.0,524.0
1588,344.0,522.0
1589,342.0,520.0
1590,342.0,518.0
1591,340.0,518.0
1592,338.0,516.0
1593,338.0,514.0
1594,336.0,512.0
1595,334.0,510.0
1596,334.0,508.0
1597,332.0,506.0
1598,332.0,504.0
1599,330.0,502.0
1600,328.0,502.0
1601,326.0,500.0
1602,326.0,498.0
1603,324.0,496.0
1604,324.0,494.0
1605,322.0,492.0
1606,322.0,490.0
1607,320.0,490.0
1608,318.0,488.0
1609,318.0,486.0
1610,316.0,484.0
1611,316.0,484.0
1612,314.0,482.0
1613,312.0,480.0
1614,312.0,480.0
1615,310.0,478.0
1616,310.0,476.0
1617,308.0,474.0
1618,308.0,474.0
1619,308.0,472.0
1620,306.0,472.0
1621,306.0,470.0
1622,304.0,470.0
1623,304.0,468.0
1624,304.0,468.0
1625,304.0,466.0
1626,302.0,466.0
1627,302.0,464.0
1628,300.0,464.0
1629,300.0,462.0
1630,300.0,462.0
1631,300.0,462.0
1632,300.0,462.0
1633,298.0,460.0
1634,298.0,460.0
1635,298.0,460.0
1636,298.0,460.0
1637,298.0,460.0
1638,298.0,460.0
1639,298.0,460.0
1640,298.0,460.0
1641,298.0,460.0
1642,298.0,460.0
1643,298.0,460.0
1644,298.0,460.0
1645,298.0,460.0
1646,300.0,460.0
1647,300.0,460.0
1648,300.0,462.0
1649,300.0,462.0
1650,300.0,462.0
1651,300.0,464.0
1652,302.0,464.0
1653,302.0,464.0
1654,302.0,466.0
1655,304.0,466.0
1656,304.0,468.0
1657,304.0,468.0
1658,306.0,470.0
1659,306.0,470.0
1660,308.0,472.0
1661,308.0,472.0
1662,310.0,474.0
1663,310.0,474.0
1664,310.0,476.0
1665,312.0,478.0
1666,312.0,480.0
1667,314.0,480.0
1668,314.0,482.0
1669,316.0,484.0
1670,316.0,486.0
1671,318.0,486.0
1672,320.0,488.0
1673,320.0,490.0
1674,322.0,492.0
1675,322.0,494.0
1676,324.0,496.0
1677,326.0,496.0
1678,326.0,498.0
1679,328.0,500.0
1680,330.0,502.0
1681,330.0,504.0
1682,332.0,506.0
1683,334.0,506.0
1684,334.0,508.0
1685,336.0,510.0
1686,336.0,512.0
1687,338.0,514.0
1688,340.0,516.0
1689,340.0,518.0
1690,342.0,518.0
1691,342.0,520.0
1692,344.0,522.0
1693,346.0,524.0
1694,346.0,526.0
1695,348.0,526.0
1696,348.0,528.0
1697,350.0,530.0
1698,352.0,532.0
1699,352.0,534.0
1700,352.0,536.0
1701,354.0,536.0
1702,354.0,538.0
1703,356.0,540.0
1704,356.0,540.0
1705,358.0,542.0
1706,358.0,544.0
1707,360.0,544.0
1708,360.0,546.0
1709,362.0,546.0
1710,362.0,548.0
1711,362.0,548.0
1712,364.0,548.0
1713,364.0,550.0
1714,364.0,552.0
1715,364.0,552.0
1716,366.0,552.0
1717,366.0,552.0
1718,366.0,554.0
1719,366.0,554.0
1720,366.0,554.0
1721,368.0,554.0
1722,368.0,556.0
1723,368.0,556.0
1724,368.0,556.0
1725,368.0,556.0
1726,368.0,556.0
1727,368.0,556.0
1728,368.0,556.0
1729,368.0,556.0
1730,368.0,556.0
1731,368.0,556.0
1732,368.0,554.0
1733,368.0,554.0
1734,368.0,554.0
1735,366.0,554.0
1736,366.0,554.0
1737,366.0,552.0
1738,366.0,552.0
1739,364.0,552.0
1740,364.0,550.0
1741,364.0,550.0
1742,362.0,550.0
1743,362.0,548.0
1744,362.0,548.0
1745,360.0,546.0
1746,360.0,544.0
1747,360.0,544.0
1748,358.0,542.0
1749,358.0,542.0
1750,356.0,540.0
1751,356.0,538.0
1752,354.0,538.0
1753,354.0,536.0
1754,352.0,534.0
1755,352.0,534.0
1756,350.0,532.0
1757,350.0,530.0
1758,348.0,528.0
1759,348.0,526.0
1760,346.0,526.0
1761,344.0,524.0
1762,344.0,522.0
1763,342.0,520.0
1764,340.0,518.0
1765,340.0,518.0
1766,338.0,516.0
1767,336.0,514.0
1768,336.0,512.0
1769,334.0,510.0
1770,334.0,508.0
1771,332.0,506.0
1772,332.0,504.0
1773,330.0,504.0
1774,328.0,502.0
1775,326.0,500.0
1776,326.0,498.0
1777,324.0,496.0
1778,324.0,494.0
1779,322.0,492.0
1780,320.0,492.0
1781,320.0,490.0
1782,318.0,488.0
1783,318.0,486.0
1784,316.0,484.0
1785,316.0,484.0
1786,314.0,482.0
1787,314.0,480.0
1788,312.0,480.0
1789,312.0,478.0
1790,310.0,476.0
1791,310.0,476.0
1792,308.0,474.0
1793,308.0,472.0
1794,306.0,472.0
1795,306.0,470.0
1796,306.0,470.0
1797,304.0,468.0
1798,304.0,468.0
1799,302.0,466.0
1800,302.0,466.0
1801,302.0,464.0
1802,300.0,464.0
1803,300.0,464.0
1804,300.0,462.0
1805,300.0,462.0
1806,298.0,462.0
1807,300.0,460.0
1808,298.0,460.0
1809,298.0,460.0
1810,298.0,460.0
1811,298.0,460.0
1812,298.0,460.0
1813,298.0,460.0
1814,298.0,460.0
1815,298.0,460.0
1816,298.0,460.0
1817,298.0,460.0
1818,298.0,460.0
1819,300.0,460.0
1820,300.0,460.0
1821,298.0,462.0
1822,300.0,462.0
1823,300.0,462.0
1824,300.0,462.0
1825,300.0,464.0
1826,302.0,464.0
1827,302.0,464.0
1828,302.0,466.0
1829,304.0,466.0
1830,304.0,468.0
1831,306.0,468.0
1832,306.0,470.0
1833,306.0,470.0
1834,308.0,472.0
1835,308.0,474.0
1836,310.0,474.0
1837,310.0,474.0
1838,312.0,476.0
1839,312.0,478.0
1840,312.0,480.0
1841,314.0,480.0
1842,314.0,482.0
1843,316.0,484.0
1844,318.0,486.0
1845,318.0,486.0
1846,320.0,488.0
1847,320.0,490.0
1848,322.0,492.0
1849,322.0,494.0
1850,324.0,494.0
1851,326.0,496.0
1852,326.0,498.0
1853,328.0,500.0
1854,330.0,502.0
1855,330.0,504.0
1856,332.0,506.0
1860,336.0,512.0
1861,338.0,514.0
1862,340.0,516.0
1871,350.0,530.0
1875,354.0,536.0
1879,358.0,542.0
1880,358.0,542.0
1881,360.0,544.0
1887,364.0,550.0
1888,364.0,550.0
1889,364.0,552.0
1890,366.0,552.0
1898,368.0,556.0
1899,368.0,556.0
1912,364.0,552.0
1914,364.0,550.0
1919,360.0,546.0
1922,358.0,542.0
1928,352.0,534.0
1932,348.0,528.0
1933,346.0,526.0
1937,342.0,520.0
1938,340.0,518.0
1939,340.0,516.0
1949,326.0,500.0
1950,326.0,498.0
1951,324.0,496.0
1952,324.0,494.0
1953,322.0,492.0
1954,320.0,492.0
1955,320.0,490.0
1956,318.0,488.0
1957,318.0,486.0
1958,316.0,484.0
1959,316.0,484.0
1960,314.0,482.0
1961,314.0,480.0
1962,312.0,478.0
1963,312.0,478.0
1964,310.0,476.0
1965,310.0,474.0
1966,308.0,474.0
1967,308.0,472.0
1968,306.0,472.0
1969,306.0,470.0
1970,306.0,470.0
1971,304.0,468.0
1972,304.0,468.0
1973,302.0,466.0
1974,302.0,466.0
1975,302.0,464.0
1976,302.0,464.0
1977,300.0,464.0
1978,300.0,462.0
1979,300.0,462.0
1980,300.0,462.0
1981,300.0,460.0
1982,298.0,460.0
1983,298.0,460.0
1984,298.0,460.0
1985,298.0,460.0
1986,298.0,460.0
1987,298.0,460.0
1988,298.0,460.0
1989,298.0,460.0
1990,298.0,460.0
1991,298.0,460.0
1992,298.0,460.0
1993,298.0,462.0
1994,298.0,462.0
1995,300.0,462.0
1996,300.0,462.0
1997,302.0,462.0
1998,300.0,464.0
1999,302.0,464.0
2000,302.0,464.0
2001,302.0,466.0
2002,302.0,466.0
2003,304.0,466.0
2004,304.0,468.0
2005,306.0,468.0
2006,306.0,470.0
2007,306.0,472.0
2008,308.0,472.0
2009,308.0,472.0
2010,310.0,474.0
2011,310.0,476.0
2012,312.0,476.0
2013,312.0,478.0
2014,312.0,480.0
2015,314.0,480.0
2016,314.0,482.0
2017,316.0,484.0
2018,318.0,486.0
2019,318.0,486.0
2020,320.0,488.0
2021,320.0,490.0
2022,322.0,492.0
2023,324.0,494.0
2024,324.0,496.0
2025,326.0,496.0
2026,326.0,498.0
2027,328.0,500.0
2028,330.0,502.0
2029,330.0,504.0
2030,332.0,506.0
2031,334.0,508.0
2032,334.0,508.0
2033,336.0,510.0
2034,336.0,512.0
2035,338.0,514.0
2036,338.0,516.0
2037,340.0,518.0
2038,342.0,520.0
2039,344.0,520.0
2040,344.0,522.0
2041,346.0,524.0
2042,346.0,526.0
2043,348.0,528.0
2044,348.0,530.0
2045,350.0,530.0
2046,350.0,532.0
2047,352.0,534.0
2048,354.0,534.0
2049,354.0,536.0
2050,354.0,538.0
2051,356.0,538.0
2052,356.0,540.0
2053,358.0,542.0
2054,358.0,542.0
2055,360.0,544.0
2056,360.0,546.0
2057,362.0,546.0
2058,362.0,546.0
2059,362.0,548.0
2060,364.0,548.0
2061,364.0,550.0
2062,364.0,550.0
2063,364.0,552.0
2064,366.0,552.0
2065,366.0,552.0
2066,366.0,554.0
2067,366.0,554.0
2068,366.0,554.0
2069,368.0,554.0
2070,368.0,554.0
2071,368.0,556.0
2072,368.0,556.0
2073,368.0,556.0
2074,368.0,556.0
2075,368.0,556.0
2076,368.0,556.0
2077,368.0,556.0
2078,368.0,556.0
2079,368.0,554.0
2080,368.0,554.0
2081,366.0,554.0
2082,366.0,554.0
2083,366.0,554.0
2084,366.0,552.0
2085,366.0,552.0
2086,364.0,552.0
2087,364.0,552.0
2088,364.0,550.0
2089,362.0,550.0
2090,362.0,550.0
2091,362.0,548.0
2092,362.0,546.0
2093,360.0,546.0
2094,360.0,544.0
2095,358.0,544.0
2096,358.0,542.0
2097,356.0,542.0
2098,356.0,540.0
2099,356.0,538.0
2100,354.0,538.0
2101,354.0,536.0
2102,352.0,534.0
2103,352.0,532.0
2104,350.0,532.0
2105,348.0,530.0
2106,348.0,528.0
2107,346.0,526.0
2108,346.0,526.0
2109,344.0,524.0
2110,342.0,522.0
2111,342.0,520.0
2112,340.0,518.0
2113,340.0,516.0
2114,338.0,516.0
2115,336.0,514.0
2116,336.0,512.0
2117,334.0,510.0
2118,334.0,508.0
2119,332.0,506.0
2120,330.0,504.0
2121,330.0,504.0
2122,328.0,502.0
2123,326.0,500.0
2124,326.0,498.0
2125,324.0,496.0
2126,324.0,494.0
2127,322.0,492.0
2128,320.0,492.0
2129,320.0,490.0
2130,318.0,488.0
2131,318.0,486.0
2132,316.0,486.0
2133,314.0,484.0
2134,314.0,482.0
2135,314.0,480.0
2136,312.0,480.0
2137,310.0,478.0
2138,310.0,476.0
2139,308.0,476.0
2140,308.0,474.0
2141,308.0,472.0
2142,306.0,472.0
2143,306.0,470.0
2144,306.0,470.0
2145,304.0,468.0
2146,304.0,468.0
2147,302.0,466.0
2148,302.0,466.0
2149,302.0,464.0
2150,300.0,464.0
2151,300.0,464.0
2152,300.0,462.0
2153,300.0,462.0
2154,300.0,462.0
2155,300.0,462.0
2156,300.0,460.0
2157,298.0,460.0
2158,300.0,460.0
2159,298.0,460.0
2160,298.0,460.0
2161,298.0,460.0
2162,298.0,460.0
2163,298.0,460.0
2164,298.0,460.0
2165,298.0,460.0
2166,298.0,460.0
2167,298.0,460.0
2168,300.0,462.0
2169,300.0,462.0
2170,300.0,462.0
2171,300.0,462.0
2172,302.0,462.0
2173,302.0,464.0
2174,302.0,464.0
2175,302.0,464.0
2176,302.0,466.0
2177,304.0,466.0
2178,304.0,468.0
2179,306.0,468.0
2180,306.0,470.0
2181,308.0,470.0
2182,308.0,472.0
2183,308.0,474.0
2184,308.0,474.0
2185,310.0,476.0
2186,312.0,478.0
2187,312.0,478.0
2188,312.0,480.0
2189,314.0,480.0
2190,316.0,482.0
2191,316.0,484.0
2192,318.0,486.0
2193,318.0,488.0
2194,320.0,488.0
2195,320.0,490.0
2196,322.0,492.0
2197,324.0,494.0
2198,324.0,496.0
2199,326.0,498.0
2200,328.0,498.0
2201,328.0,500.0
2202,330.0,502.0
2203,330.0,504.0
2204,332.0,506.0
2205,332.0,508.0
2206,334.0,508.0
2207,336.0,510.0
2208,336.0,512.0
2209,338.0,514.0
2210,340.0,516.0
2211,340.0,518.0
2212,342.0,518.0
2213,342.0,520.0
2214,344.0,522.0
2215,346.0,524.0
2216,346.0,526.0
2217,348.0,528.0
2218,348.0,528.0
2219,350.0,530.0
2220,350.0,532.0
2221,352.0,534.0
2222,354.0,534.0
2223,354.0,536.0
2224,354.0,538.0
2225,356.0,538.0
2226,356.0,540.0
2227,358.0,542.0
2228,358.0,542.0
2229,360.0,544.0
2230,360.0,544.0
2231,360.0,546.0
2232,362.0,546.0
2233,362.0,548.0
2234,364.0,548.0
2235,364.0,550.0
2236,364.0,550.0
2237,364.0,552.0
2238,364.0,552.0
2239,366.0,552.0
2240,366.0,552.0
2241,366.0,554.0
2242,366.0,554.0
2243,366.0,554.0
2244,368.0,554.0
2245,368.0,554.0
2246,368.0,554.0
2247,368.0,554.0
2248,368.0,554.0
2249,368.0,556.0
2250,368.0,556.0
2251,368.0,556.0
2252,368.0,554.0
2253,368.0,554.0
2254,368.0,554.0
2255,366.0,554.0
2256,366.0,554.0
2257,366.0,552.0
2258,366.0,552.0
2259,364.0,552.0
2260,364.0,552.0
2261,364.0,550.0
2262,364.0,550.0
2263,364.0,548.0
2264,362.0,548.0
2265,362.0,548.0
2266,362.0,546.0
2267,360.0,546.0
2268,360.0,544.0
2269,358.0,542.0
2270,358.0,542.0
2271,356.0,540.0
2272,356.0,540.0
2273,354.0,538.0
2274,354.0,536.0
2275,352.0,536.0
2276,352.0,534.0
2277,350.0,532.0
2278,350.0,532.0
2279,348.0,530.0
2280,348.0,528.0
2281,346.0,526.0
2282,346.0,524.0
2283,344.0,524.0
2284,342.0,522.0
2285,342.0,520.0
2286,340.0,518.0
2287,340.0,516.0
2288,338.0,514.0
2289,336.0,514.0
2290,336.0,512.0
2291,334.0,510.0
2292,332.0,508.0
2293,332.0,506.0
2294,330.0,504.0
2295,328.0,502.0
2296,328.0,502.0
2297,326.0,500.0
2298,326.0,498.0
2299,324.0,496.0
2300,324.0,494.0
2301,322.0,492.0
2302,320.0,492.0
2303,320.0,490.0
2304,318.0,488.0
2305,318.0,486.0
2306,316.0,484.0
2307,316.0,484.0
2308,314.0,482.0
2309,314.0,480.0
2310,312.0,480.0
2311,310.0,478.0
2313,310.0,476.0
2314,308.0,474.0
2315,308.0,472.0
2316,306.0,472.0
2317,306.0,470.0
2318,304.0,470.0
2319,304.0,468.0
2320,304.0,468.0
2321,302.0,466.0
2322,302.0,466.0
2323,302.0,466.0
2324,302.0,464.0
2325,300.0,464.0
2326,300.0,464.0
2327,300.0,462.0
2328,300.0,462.0
2329,298.0,462.0
2330,298.0,462.0
2331,300.0,460.0
2333,298.0,460.0
2334,298.0,460.0
2335,298.0,460.0
2336,298.0,460.0
2338,298.0,460.0
2339,300.0,460.0
2340,300.0,460.0
2341,300.0,460.0
2342,300.0,462.0
2343,300.0,462.0
2344,300.0,462.0
2345,300.0,462.0
2346,300.0,464.0
2347,302.0,464.0
2348,302.0,464.0
2349,302.0,466.0
2350,302.0,466.0
2351,304.0,468.0
2352,304.0,468.0
2353,306.0,468.0
2354,306.0,470.0
2356,308.0,472.0
2357,308.0,474.0
2358,310.0,474.0
2359,310.0,476.0
2360,312.0,476.0
2361,312.0,478.0
2362,314.0,480.0
2363,314.0,482.0
2364,316.0,482.0
2365,316.0,484.0
2366,318.0,486.0
2367,318.0,486.0
2368,320.0,488.0
2369,320.0,490.0
2370,322.0,492.0
2371,324.0,494.0
2372,324.0,496.0
2373,326.0,496.0
2374,328.0,498.0
2375,328.0,500.0
2376,330.0,502.0
2377,330.0,504.0
2381,336.0,510.0
2382,338.0,512.0
2383,338.0,514.0
2384,340.0,516.0
2385,340.0,518.0
2386,342.0,518.0
2387,344.0,520.0
2388,344.0,522.0
2389,346.0,524.0
2390,346.0,526.0
2391,348.0,528.0
2392,348.0,528.0
2393,350.0,530.0
2394,350.0,532.0
2395,352.0,534.0
2396,352.0,534.0
2397,354.0,536.0
2398,354.0,538.0
2399,356.0,538.0
2400,356.0,540.0
2401,358.0,542.0
2402,358.0,542.0
2403,360.0,544.0
2404,360.0,544.0
2405,360.0,546.0
2406,362.0,546.0
2407,362.0,548.0
2408,362.0,548.0
2409,364.0,550.0
2410,364.0,550.0
2411,364.0,552.0
2412,364.0,552.0
2413,366.0,552.0
2414,366.0,552.0
2415,366.0,554.0
2416,366.0,554.0
2417,366.0,554.0
2418,368.0,554.0
2419,368.0,554.0
2420,368.0,556.0
2421,368.0,556.0
2422,368.0,556.0
2423,368.0,556.0
2424,368.0,556.0
2425,368.0,556.0
2426,368.0,556.0
2427,366.0,554.0
2428,366.0,554.0
2429,366.0,554.0
2430,366.0,554.0
2431,366.0,554.0
2432,366.0,552.0
2433,364.0,552.0
2434,364.0,552.0
2435,364.0,550.0
2436,364.0,550.0
2437,362.0,550.0
2438,362.0,548.0
2439,362.0,548.0
2440,360.0,546.0
2441,360.0,546.0
2442,360.0,544.0
2443,358.0,544.0
2444,358.0,542.0
2445,356.0,540.0
2446,356.0,540.0
2447,354.0,538.0
2448,354.0,536.0
2449,352.0,536.0
2450,352.0,534.0
2451,350.0,532.0
2452,350.0,532.0
2453,348.0,530.0
2454,348.0,528.0
2455,346.0,526.0
2456,346.0,524.0
2457,344.0,524.0
2458,342.0,522.0
2459,342.0,520.0
2460,340.0,518.0
2461,340.0,516.0
2462,338.0,514.0
2463,336.0,514.0
2464,336.0,512.0
2465,334.0,510.0
2466,334.0,508.0
2467,332.0,506.0
2468,330.0,504.0
2470,328.0,502.0
2471,326.0,500.0
2472,326.0,498.0
2473,324.0,496.0
2474,324.0,494.0
2475,322.0,494.0
2476,320.0,492.0
2477,320.0,490.0
2478,318.0,488.0
2479,318.0,486.0
2480,316.0,486.0
2481,316.0,484.0
2482,314.0,482.0
2483,314.0,480.0
2484,312.0,480.0
2485,312.0,478.0
2486,310.0,476.0
2487,310.0,476.0
2488,308.0,474.0
2489,308.0,474.0
2490,306.0,472.0
2491,306.0,472.0
2492,306.0,470.0
2493,304.0,468.0
2494,304.0,468.0
2495,304.0,466.0
2496,302.0,466.0
2497,302.0,466.0
2498,302.0,464.0
2499,300.0,464.0
2500,300.0,464.0
2501,302.0,462.0
2502,300.0,462.0
2503,300.0,462.0
2504,300.0,462.0
2505,300.0,460.0
2506,300.0,460.0
2507,298.0,460.0
2508,300.0,460.0
2509,298.0,460.0
2510,298.0,460.0
2511,298.0,460.0
2512,298.0,460.0
2513,298.0,460.0
2514,300.0,462.0
2515,300.0,462.0
2516,300.0,462.0
2517,300.0,462.0
2518,300.0,462.0
2519,300.0,464.0
2520,302.0,464.0
2521,302.0,464.0
2522,302.0,464.0
2523,302.0,466.0
2524,304.0,466.0
2525,304.0,468.0
2526,304.0,468.0
2527,306.0,470.0
2528,306.0,470.0
2529,306.0,472.0
2530,308.0,472.0
2531,308.0,474.0
2532,310.0,474.0
2533,310.0,476.0
2534,312.0,478.0
2535,312.0,478.0
2536,314.0,480.0
2537,314.0,482.0
2538,316.0,482.0
2539,316.0,484.0
2540,318.0,486.0
2541,318.0,488.0
2542,320.0,490.0
2543,320.0,490.0
2544,322.0,492.0
2545,324.0,494.0
2546,324.0,496.0
2547,326.0,496.0
2548,326.0,498.0
2549,328.0,500.0
2550,330.0,502.0
2551,330.0,504.0
2552,332.0,506.0
2553,334.0,508.0
2554,334.0,510.0
2555,336.0,510.0
2556,338.0,512.0
2557,338.0,514.0
2558,340.0,516.0
2559,340.0,518.0
2560,342.0,520.0
2561,342.0,520.0
2562,344.0,522.0
2563,346.0,524.0
2564,346.0,526.0
2565,348.0,528.0
2566,348.0,528.0
2567,350.0,530.0
2568,350.0,532.0
2569,352.0,534.0
2570,354.0,534.0
2571,354.0,536.0
2572,354.0,538.0
2573,356.0,538.0
2574,356.0,540.0
2575,358.0,542.0
2576,358.0,542.0
2577,360.0,544.0
2578,360.0,544.0
2579,360.0,546.0
2580,362.0,546.0
2581,362.0,548.0
2582,362.0,548.0
2583,364.0,550.0
2584,364.0,550.0
2585,364.0,550.0
2586,364.0,552.0
2587,366.0,552.0
2588,366.0,552.0
2589,366.0,552.0
2590,366.0,554.0
2591,366.0,554.0
2592,366.0,554.0
2593,366.0,554.0
2594,368.0,554.0
2595,368.0,554.0
2596,368.0,554.0
2597,368.0,554.0
2598,368.0,554.0
2599,368.0,554.0
2600,368.0,554.0
2601,366.0,554.0
2602,366.0,554.0
2603,366.0,554.0
2604,366.0,554.0
2605,366.0,552.0
2606,366.0,552.0
2607,364.0,552.0
2608,364.0,552.0
2609,364.0,550.0
2610,364.0,550.0
2611,362.0,548.0
2612,362.0,548.0
2613,362.0,546.0
2614,360.0,546.0
2615,360.0,546.0
2616,360.0,544.0
2617,358.0,544.0
2618,358.0,542.0
2619,356.0,540.0
2620,356.0,540.0
2621,354.0,538.0
2622,354.0,536.0
2623,352.0,536.0
2624,352.0,534.0
2625,350.0,532.0
2626,350.0,530.0
2627,348.0,530.0
2628,348.0,528.0
2629,346.0,526.0
2630,344.0,524.0
2631,344.0,524.0
2632,342.0,522.0
2633,342.0,520.0
2634,340.0,518.0
2635,340.0,516.0
2636,338.0,514.0
2637,336.0,514.0
2638,336.0,512.0
2639,334.0,510.0
2640,332.0,508.0
2641,332.0,506.0
2642,330.0,504.0
2644,328.0,502.0
2645,326.0,500.0
2646,326.0,498.0
2647,324.0,496.0
2648,324.0,494.0
2649,322.0,492.0
2650,322.0,492.0
2651,320.0,490.0
2652,318.0,488.0
2653,318.0,486.0
2654,316.0,484.0
2655,316.0,484.0
2656,314.0,482.0
2657,314.0,480.0
2658,312.0,480.0
2659,312.0,478.0
2660,310.0,476.0
2661,310.0,476.0
2662,310.0,474.0
2663,308.0,472.0
2664,306.0,472.0
2665,306.0,472.0
2666,306.0,470.0
2667,304.0,468.0
2668,304.0,468.0
2669,304.0,466.0
2670,302.0,466.0
2671,302.0,466.0
2672,302.0,464.0
2673,300.0,464.0
2674,300.0,464.0
2675,300.0,462.0
2676,300.0,462.0
2677,300.0,462.0
2678,300.0,462.0
2679,300.0,462.0
2680,300.0,460.0
2681,300.0,460.0
2682,300.0,460.0
2683,298.0,460.0
2684,298.0,460.0
2685,300.0,460.0
2686,298.0,460.0
2687,298.0,460.0
2688,300.0,462.0
2689,300.0,462.0
2690,300.0,462.0
2691,300.0,462.0
2692,300.0,462.0
2693,300.0,462.0
2694,302.0,464.0
2695,302.0,464.0
2696,302.0,464.0
2697,302.0,466.0
2698,304.0,466.0
2699,304.0,468.0
2700,304.0,468.0
2701,306.0,470.0
2702,306.0,470.0
2703,308.0,472.0
2704,308.0,472.0
2705,308.0,474.0
2706,310.0,474.0
2707,310.0,476.0
2708,312.0,478.0
2709,312.0,478.0
2710,314.0,480.0
